age,education-num,marital-status,gender,capital-gain,hours-per-week,income
46,13,1,1,0,40,0
41,11,0,1,0,40,0
50,9,0,1,0,30,0
47,9,0,1,0,50,1
35,9,1,1,0,45,0
56,9,0,1,0,55,1
45,14,1,1,0,45,0
48,13,1,1,0,58,1
40,10,0,1,2580,40,0
39,13,0,1,15024,50,1
20,10,1,1,0,40,0
50,16,0,1,0,65,1
38,9,0,0,0,40,1
23,13,1,0,0,60,0
31,9,1,1,0,16,0
58,13,0,1,0,40,0
66,9,1,1,0,40,0
39,9,0,1,0,40,1
54,9,0,1,15024,52,1
26,10,0,1,0,50,0
51,9,1,0,0,40,0
34,11,1,1,0,40,0
50,9,0,1,3103,40,1
42,10,0,1,0,44,1
38,14,0,1,0,25,0
48,4,0,1,0,40,0
33,11,0,0,0,40,1
51,9,1,0,0,32,0
22,9,1,1,0,40,0
19,9,1,1,0,30,0
41,10,1,1,0,50,0
48,14,0,1,0,35,1
42,9,1,0,0,30,0
34,10,0,1,0,40,0
23,9,1,0,0,40,0
56,9,0,1,0,50,0
30,13,1,1,0,45,0
45,9,0,1,0,55,1
48,6,0,0,0,40,0
48,14,0,1,0,50,0
31,11,1,0,0,40,0
20,12,1,1,0,20,0
27,10,1,1,0,40,0
32,9,1,0,0,40,0
76,4,1,1,0,2,0
19,9,1,1,0,40,0
66,5,0,1,1409,1,0
37,9,1,1,0,75,0
34,9,1,0,0,30,0
34,7,0,0,0,8,0
90,9,1,0,0,40,0
23,10,1,0,0,40,0
43,10,1,0,0,40,0
44,13,0,1,7688,60,1
24,10,1,0,0,37,0
28,15,1,1,0,55,0
64,12,1,0,0,20,0
23,10,0,1,0,40,0
20,10,1,0,0,50,0
36,13,0,1,0,50,1
61,9,0,1,0,40,0
53,13,0,1,0,40,1
30,13,0,1,7298,40,1
52,10,0,1,0,55,1
38,10,1,1,0,40,0
32,13,0,1,0,40,0
30,8,0,1,0,75,0
41,11,1,0,0,40,0
49,14,0,1,0,40,1
45,9,0,1,0,47,1
43,9,0,1,0,35,0
61,9,0,1,3471,40,0
54,9,0,1,0,32,0
34,12,1,0,0,40,0
49,10,0,1,0,80,1
38,10,1,1,0,40,0
35,15,0,1,0,80,1
36,8,0,1,0,40,0
30,13,0,1,0,50,0
36,12,1,0,0,60,0
22,13,1,0,0,20,0
38,9,0,1,0,40,1
37,9,0,1,0,50,1
48,16,0,0,0,46,1
17,7,1,1,0,15,0
19,10,1,1,0,20,0
27,13,1,0,0,40,0
22,13,1,1,0,50,0
49,9,0,1,0,40,0
43,11,0,0,0,40,1
43,13,1,0,0,40,0
19,9,1,0,0,35,0
58,9,0,1,0,60,0
41,10,0,1,0,40,1
31,10,0,1,0,40,0
30,11,0,1,0,40,0
32,9,0,1,0,40,0
29,13,1,1,0,35,0
42,10,0,1,7298,52,1
38,9,1,1,0,28,0
41,12,0,1,0,40,1
44,13,1,1,0,50,1
31,16,0,1,0,60,0
34,9,1,1,0,40,0
21,10,1,1,0,40,0
22,13,1,1,0,20,0
62,6,0,1,0,40,0
19,9,1,0,0,40,0
29,9,0,0,0,25,1
43,10,1,0,0,40,0
68,4,0,1,0,8,0
45,13,0,1,0,60,1
39,5,0,1,0,40,0
41,13,0,1,0,50,0
34,12,0,0,0,25,1
34,9,1,0,0,33,0
31,13,1,1,0,47,0
29,9,1,1,0,25,0
41,13,0,1,3103,40,1
41,11,0,1,0,55,0
35,14,0,1,0,45,1
33,13,0,0,0,45,1
37,13,1,1,0,38,0
69,9,0,0,0,40,0
34,9,1,0,0,40,0
60,11,0,1,0,70,1
36,10,0,1,0,40,0
41,9,0,1,0,50,0
58,13,0,0,0,40,1
53,13,0,1,0,40,0
29,10,0,1,0,40,0
45,9,1,0,4865,40,0
34,10,0,1,0,38,0
36,13,0,1,0,40,0
48,10,1,0,0,35,0
20,11,1,0,0,40,0
35,9,0,1,0,50,1
63,9,1,1,0,40,0
41,10,1,1,0,45,0
28,13,0,1,0,45,0
30,10,1,0,0,40,0
34,9,1,0,0,40,0
31,9,1,0,0,40,0
37,11,1,0,0,38,0
42,10,1,1,0,40,0
31,10,0,1,0,50,1
46,14,0,1,0,45,1
35,9,0,1,0,60,1
27,9,0,1,0,53,0
41,2,0,1,0,35,0
19,10,1,0,0,20,0
20,10,1,1,0,45,0
59,9,1,0,0,40,0
40,13,1,1,0,37,0
56,10,0,1,0,60,0
33,14,0,1,15024,44,1
30,10,1,0,0,60,0
46,9,0,1,0,50,0
61,9,0,1,0,35,1
50,9,0,1,7298,40,1
25,9,1,1,0,30,0
40,10,1,0,0,39,0
24,10,1,1,0,40,0
51,9,0,1,0,54,0
43,9,0,1,0,40,0
34,10,0,1,0,54,0
46,9,0,1,0,45,1
28,14,0,0,0,50,1
26,13,1,1,0,40,0
20,9,1,1,0,28,0
44,11,0,1,3411,40,0
51,9,1,1,0,40,0
33,13,0,1,0,60,1
54,12,0,1,0,40,1
50,13,0,0,0,40,1
33,9,1,0,0,40,0
65,13,0,1,10605,20,1
22,10,1,0,0,8,0
88,15,0,1,0,40,0
40,9,1,1,0,40,0
51,9,1,0,0,43,0
50,7,1,0,0,40,0
25,14,0,1,0,99,1
20,11,1,1,0,30,0
47,9,0,1,0,40,0
58,10,0,1,0,40,1
22,11,1,0,0,30,0
50,9,0,1,0,48,1
47,9,1,0,0,40,0
24,7,1,1,0,45,0
50,9,0,1,0,40,1
40,13,1,0,0,45,1
36,13,0,1,0,40,0
32,9,0,1,0,40,0
44,9,0,1,0,40,0
51,14,0,1,0,40,0
59,10,1,0,0,40,0
65,9,0,1,0,30,0
24,13,1,0,0,65,0
27,13,1,1,0,35,0
51,11,1,1,0,40,0
48,10,0,1,0,40,1
39,9,0,1,0,60,0
28,13,0,1,0,40,0
19,10,1,0,0,25,0
49,13,1,0,0,40,0
51,12,0,1,0,60,0
59,14,0,1,0,55,0
18,9,1,0,0,40,0
50,9,0,1,4386,40,0
45,9,0,1,0,80,1
30,13,0,1,0,50,1
37,13,1,1,0,35,0
44,13,1,1,0,40,1
33,10,0,1,0,40,0
61,14,0,1,0,40,1
61,9,0,1,0,40,0
38,13,0,1,0,42,1
22,10,1,1,0,30,0
36,9,0,1,0,45,0
44,10,0,1,5178,60,1
37,10,1,1,0,62,0
31,10,1,0,0,20,0
54,16,0,1,15024,45,1
20,10,1,1,0,16,0
63,13,1,0,0,40,1
48,10,0,1,7688,40,1
33,9,1,0,0,41,0
31,13,1,1,4650,45,0
38,15,0,1,0,40,1
45,9,0,1,0,40,1
48,9,0,1,0,40,0
53,10,0,1,0,40,0
55,9,1,0,0,40,0
38,14,0,1,0,72,1
29,9,1,0,0,40,0
36,13,0,1,0,60,1
42,10,0,1,0,60,0
50,9,1,0,0,40,0
75,15,0,1,0,35,0
46,13,0,1,0,40,1
52,9,1,0,0,40,0
27,13,1,0,0,40,0
43,9,0,1,0,45,0
31,7,1,0,0,42,0
23,10,1,0,0,30,0
34,9,1,0,0,24,0
41,9,0,0,0,40,0
31,9,1,0,0,30,0
42,10,1,0,0,40,0
35,14,1,1,0,45,1
55,9,1,0,0,25,0
36,9,1,0,0,40,0
65,9,0,1,0,59,1
38,10,1,1,0,12,0
62,10,1,0,0,20,0
54,15,0,1,99999,60,1
49,9,1,1,0,40,0
34,9,0,0,0,40,0
32,9,1,0,0,40,0
51,14,0,1,15024,50,1
48,10,0,1,0,60,0
30,9,0,1,0,40,0
52,9,1,0,0,43,0
28,10,1,1,0,40,0
29,9,0,1,0,40,0
38,13,1,0,0,50,0
57,9,0,1,0,50,1
43,13,0,1,0,40,1
37,10,1,1,0,40,0
30,9,0,1,0,40,0
53,9,0,1,0,48,1
69,11,1,0,0,1,0
73,9,1,0,0,37,0
22,10,1,1,0,35,0
31,9,1,0,0,45,0
38,13,0,1,0,40,1
50,10,0,1,0,35,0
37,10,0,1,0,37,0
44,13,1,1,0,40,0
47,13,1,0,0,45,0
27,10,0,1,0,40,0
28,12,1,0,0,80,0
25,9,1,0,0,40,0
20,10,1,0,0,40,0
51,13,0,1,0,40,1
46,13,0,1,0,40,1
67,13,0,1,6514,7,1
47,9,0,1,0,35,0
42,9,0,1,0,40,0
52,9,1,1,0,50,0
42,12,1,0,0,40,1
65,9,0,1,0,40,1
21,10,1,1,0,10,0
50,9,0,0,5178,40,1
46,10,0,1,0,40,0
47,13,0,1,15024,50,1
57,6,0,1,0,40,0
37,13,1,1,0,45,0
50,9,0,1,0,40,0
58,8,0,1,0,40,0
63,2,1,0,0,30,0
39,9,0,1,0,65,0
46,14,0,1,0,35,0
36,9,0,1,0,40,0
26,3,0,1,0,50,0
21,10,1,1,0,57,0
41,12,0,1,0,40,0
44,10,1,1,0,40,0
22,9,0,1,0,40,0
29,10,1,1,0,60,0
29,9,1,0,0,40,0
58,10,0,0,0,40,1
36,15,0,1,0,50,0
30,11,0,1,0,48,0
37,13,0,1,0,43,1
29,11,1,1,0,40,0
26,3,1,0,0,40,0
43,9,0,1,0,45,0
49,9,0,0,0,40,1
45,13,0,1,0,40,0
28,13,1,0,0,40,0
20,10,1,0,0,25,0
51,9,1,0,0,40,0
32,10,0,1,0,50,1
24,9,1,0,0,40,0
35,16,0,1,7298,40,1
35,12,1,1,0,55,0
41,13,0,1,0,40,1
48,13,0,1,0,45,1
61,9,1,0,1471,35,0
20,10,1,1,0,30,0
27,9,1,1,0,50,1
55,10,0,1,0,24,1
39,9,0,1,0,40,1
17,6,1,1,0,20,0
47,9,0,1,0,40,0
52,9,1,0,0,40,1
24,9,1,0,0,20,0
29,7,1,0,0,40,0
25,9,1,1,0,40,0
20,10,1,0,0,40,0
23,9,1,1,0,35,0
57,15,0,1,0,60,0
51,11,0,1,0,40,1
33,10,1,0,3674,16,0
39,13,1,1,0,40,0
40,9,0,1,0,40,1
71,13,1,0,2329,16,0
38,10,0,1,0,40,0
28,15,1,1,0,40,0
57,14,0,0,0,40,0
47,10,1,1,0,40,0
59,9,1,1,0,40,0
26,9,1,1,0,40,0
35,13,1,0,0,40,0
61,13,0,1,0,50,1
17,7,1,0,0,30,0
36,13,0,1,0,60,1
62,4,0,1,3411,50,0
34,10,1,1,0,50,1
32,13,0,1,7688,50,1
42,9,1,0,0,40,0
39,10,0,1,0,40,0
58,3,1,1,0,40,0
61,9,0,1,0,60,1
40,6,1,1,0,55,0
31,13,1,1,0,37,0
36,9,1,1,0,50,0
23,10,1,1,0,40,0
33,9,1,1,0,41,0
52,9,0,1,0,40,1
22,9,1,0,0,24,0
51,10,1,0,0,40,0
31,11,1,0,0,40,0
49,9,1,0,0,40,0
49,9,0,0,0,40,0
53,10,1,0,0,40,0
52,9,0,1,99999,40,1
20,6,1,1,0,40,0
26,12,1,1,0,40,0
61,9,0,1,0,6,0
43,14,1,0,0,30,0
46,13,0,1,0,52,0
43,11,1,0,0,35,0
41,9,1,0,0,40,0
44,9,0,1,0,55,0
54,9,0,1,0,40,0
65,14,0,1,20051,40,1
32,13,1,0,0,40,0
25,10,1,1,0,40,0
23,13,1,1,0,50,0
25,13,1,1,0,45,0
19,10,1,1,0,50,0
37,9,0,1,0,60,0
45,10,1,1,0,45,0
37,9,1,1,0,44,0
40,10,1,1,0,70,1
19,10,1,1,0,40,0
17,7,1,1,0,5,0
27,13,1,0,0,40,0
40,4,0,1,0,40,1
59,9,1,0,0,30,0
19,9,1,0,0,40,0
43,6,1,1,0,40,0
42,6,1,1,0,40,1
54,9,0,1,5013,40,0
54,14,0,1,0,50,0
51,6,0,1,2105,45,0
50,9,0,1,0,60,1
40,9,1,0,0,40,0
55,12,0,1,0,25,0
50,9,1,0,0,40,0
31,9,0,1,0,50,0
42,9,1,0,0,32,0
24,9,0,1,0,45,1
30,7,1,1,0,40,0
39,12,0,0,0,50,1
37,9,1,1,0,50,0
33,9,0,1,0,40,0
48,9,1,0,0,40,0
43,9,0,1,0,78,0
39,13,0,1,0,40,1
53,10,0,1,0,45,1
52,6,0,1,0,60,0
28,10,0,1,0,20,0
32,9,1,1,0,52,0
31,13,0,1,0,90,1
31,13,0,0,0,40,1
47,10,1,0,0,40,0
19,10,1,1,0,50,0
40,11,0,1,0,40,0
40,12,1,0,0,45,0
41,7,1,1,0,40,0
53,9,0,1,0,40,0
46,7,1,1,0,43,0
45,13,0,1,4386,35,1
39,5,0,0,3411,34,0
19,9,1,1,0,40,0
57,9,0,1,0,40,1
49,11,0,0,0,40,0
59,9,1,0,0,40,0
32,11,1,1,0,50,1
18,10,1,0,594,15,0
35,10,1,1,0,40,0
58,6,0,0,0,40,0
28,13,1,1,0,43,0
36,12,0,0,0,40,1
41,14,1,0,0,35,0
47,9,0,1,0,40,1
50,9,0,1,0,60,0
61,9,0,1,0,16,0
36,9,0,1,0,50,1
38,11,1,1,0,40,0
56,9,0,1,0,60,1
50,11,0,1,0,45,0
45,10,0,1,5013,40,0
44,9,0,1,0,66,0
51,10,0,1,0,45,1
44,10,0,1,0,50,1
25,9,1,1,0,50,0
60,7,1,1,0,40,0
17,6,1,1,1055,30,0
49,14,0,1,0,50,1
46,9,0,1,0,60,1
56,9,1,0,0,38,0
25,9,1,1,3325,45,0
22,10,1,1,0,40,0
76,9,1,0,0,2,0
41,15,0,1,0,60,1
48,9,0,1,7688,40,1
46,6,1,1,0,40,0
30,10,1,1,0,40,1
39,9,0,1,0,40,1
40,6,1,1,0,40,0
70,9,0,1,0,40,0
35,10,0,1,0,45,0
49,14,1,0,0,75,0
24,11,1,1,0,60,0
40,12,0,1,7298,36,1
61,15,0,1,0,5,1
25,13,1,1,0,40,0
28,13,1,0,0,40,0
69,14,0,1,0,11,0
22,10,1,0,0,36,0
47,9,0,1,0,38,0
38,9,1,0,0,48,0
26,11,1,0,0,40,0
17,7,1,0,0,24,0
33,10,1,1,0,35,0
43,9,0,1,0,40,0
58,11,0,1,0,40,1
53,9,0,1,99999,40,1
26,9,1,1,0,25,0
43,13,0,1,0,40,1
31,6,0,1,2105,40,0
30,9,1,1,0,42,0
25,9,1,0,0,25,0
57,9,1,0,0,40,0
37,14,1,1,0,60,1
32,10,0,1,0,48,0
26,9,1,0,0,41,0
45,9,0,1,0,40,1
53,9,0,1,15024,35,1
27,9,1,1,0,40,0
28,7,0,1,0,50,1
32,7,1,1,0,43,1
35,13,1,0,0,65,0
36,10,0,1,0,55,1
19,10,1,1,0,40,0
37,13,0,1,0,80,1
49,10,1,1,3325,45,0
20,10,1,1,0,45,0
64,13,0,1,15024,55,1
60,14,0,1,0,40,0
32,12,0,1,0,42,0
58,9,0,1,0,40,0
42,9,0,1,0,50,0
20,10,1,0,0,14,0
42,10,0,1,0,40,0
25,10,0,1,0,40,0
30,11,0,1,15024,65,1
37,13,0,1,0,35,1
66,11,0,1,0,50,0
59,13,0,1,0,40,1
44,13,1,1,0,40,0
46,9,0,1,0,58,1
59,13,0,0,2885,30,0
25,13,1,1,0,40,0
17,5,1,1,0,9,0
47,13,0,1,0,40,0
47,5,1,0,0,40,0
30,10,1,0,0,40,0
20,10,1,0,0,40,0
26,13,1,1,0,55,0
20,10,1,1,0,15,0
33,9,1,1,0,40,0
48,9,0,1,0,40,0
52,13,0,1,99999,50,1
37,9,1,0,0,12,0
47,9,0,1,0,40,0
40,6,0,1,0,40,1
48,14,1,0,0,40,1
49,6,0,1,0,42,1
50,10,1,0,0,40,0
30,12,1,0,0,40,0
34,10,0,1,0,40,0
43,9,0,1,0,40,0
22,6,0,0,0,40,0
35,9,1,1,0,40,0
26,9,1,0,0,30,0
62,15,0,1,0,70,0
39,9,1,1,0,40,0
59,10,0,1,0,40,0
69,3,1,1,0,40,0
27,13,0,1,0,40,0
17,6,1,1,0,30,0
38,13,0,1,0,40,0
41,10,0,1,0,50,1
27,6,1,0,0,40,0
23,9,1,0,0,40,0
17,6,1,1,0,24,0
56,4,1,0,0,40,0
24,10,1,0,0,40,0
62,16,0,1,7688,40,1
44,8,1,1,0,40,0
23,13,1,1,0,30,0
41,9,1,1,0,50,0
25,9,1,1,0,65,0
21,10,1,0,0,8,0
18,8,1,1,0,6,0
45,10,0,1,0,40,0
75,13,1,0,25124,16,1
51,4,0,1,0,40,0
42,9,1,0,0,40,0
47,10,1,0,0,35,0
29,10,0,1,0,40,0
33,7,1,1,0,40,0
43,13,0,1,0,40,0
20,10,1,1,0,16,0
19,13,1,0,0,40,0
44,12,0,1,0,40,1
24,10,1,1,0,30,0
19,10,1,1,0,40,0
49,6,1,1,2176,40,0
52,11,0,1,0,40,0
38,9,1,1,0,52,0
24,10,1,1,0,50,0
32,13,1,1,0,50,0
72,9,1,0,0,8,0
26,9,0,1,0,50,1
31,13,1,1,0,40,0
29,13,0,1,0,50,0
39,9,1,1,10520,40,1
48,9,0,1,0,50,0
40,10,0,1,0,45,1
51,10,1,1,0,45,0
28,9,1,1,0,40,0
22,9,1,0,0,20,0
23,13,1,0,0,40,0
65,10,0,1,0,16,0
26,13,0,1,0,40,0
20,10,1,1,1055,50,0
55,14,0,1,15024,50,1
38,13,0,1,0,10,0
33,9,1,1,0,60,1
33,9,0,0,0,60,0
37,13,1,0,0,40,0
19,7,1,1,0,60,0
24,13,1,1,0,50,0
30,7,0,1,0,45,0
57,9,1,0,0,50,0
22,10,1,0,0,20,0
57,9,0,1,0,40,1
46,9,0,1,0,40,0
67,9,0,1,0,35,0
35,9,1,0,0,40,0
47,9,1,1,0,40,0
39,6,0,1,0,40,0
50,10,1,1,0,40,0
58,8,1,0,0,52,0
36,12,0,0,0,30,1
45,14,0,1,0,36,1
54,9,0,1,0,40,1
26,13,1,1,0,30,0
60,9,0,1,0,40,1
46,15,0,1,99999,60,1
26,10,0,0,0,35,0
32,7,1,1,0,40,0
38,9,0,1,0,40,0
48,10,0,1,0,70,1
44,9,0,1,0,45,1
37,9,1,0,0,40,0
44,10,0,1,0,40,0
31,9,1,0,0,35,0
61,15,0,1,0,35,1
51,9,0,1,0,40,0
52,13,0,0,15024,60,1
45,9,0,0,0,40,0
36,12,0,0,0,21,0
39,7,0,1,2407,70,0
67,9,1,0,0,24,0
40,12,0,1,0,40,1
27,3,1,1,0,35,0
37,2,0,1,0,40,0
57,10,0,1,0,50,1
27,6,1,0,0,40,0
28,9,1,0,2202,48,0
34,13,0,1,0,60,1
54,9,0,1,5178,50,1
52,9,1,0,0,38,0
42,13,0,1,0,45,1
48,14,0,1,15024,40,1
65,14,0,1,6514,35,1
55,15,0,0,0,10,0
71,9,0,0,0,20,1
33,10,0,1,0,40,0
30,9,0,1,0,40,0
35,13,0,1,0,55,1
59,6,1,0,0,40,0
19,10,1,1,0,20,0
36,5,0,1,0,30,0
26,9,1,1,0,40,0
34,9,0,1,0,40,0
41,9,0,1,0,40,1
44,13,0,1,15024,50,1
26,9,1,0,0,40,0
47,9,0,1,0,48,0
18,10,1,1,0,16,0
55,6,0,1,0,18,0
49,9,0,1,0,40,0
44,13,0,1,0,40,1
43,13,1,1,0,40,0
62,4,0,1,0,40,0
44,9,0,1,0,40,0
39,9,1,0,0,40,0
50,10,0,1,0,60,1
35,7,1,1,0,45,0
52,9,0,1,0,40,0
46,15,0,1,0,60,1
44,12,0,1,7688,40,1
43,10,1,1,0,50,0
51,4,0,1,2961,40,0
20,10,1,1,0,20,0
47,12,0,0,0,40,1
43,14,1,1,0,50,0
64,9,0,1,0,40,1
24,10,1,1,0,40,0
27,10,0,1,0,50,0
32,9,0,1,0,40,0
37,9,1,0,0,12,0
26,9,0,1,0,60,0
43,13,0,1,99999,60,1
50,9,0,0,0,40,0
20,9,1,1,0,80,0
37,9,0,1,0,45,1
43,9,1,0,0,45,0
37,9,0,1,0,50,1
53,5,1,0,0,36,0
44,16,0,1,0,40,1
25,9,1,0,0,40,0
17,7,1,0,1055,20,0
19,9,1,1,0,50,0
53,9,0,0,15024,40,1
44,10,0,1,0,50,0
51,9,0,1,0,40,1
49,9,0,0,0,43,0
35,10,0,1,0,40,0
44,9,1,1,0,45,0
54,14,0,1,0,60,0
37,10,1,0,0,35,0
18,10,1,0,0,15,0
24,10,0,1,0,40,0
29,9,1,0,0,50,0
22,10,1,0,0,35,0
35,9,1,1,0,40,0
56,9,0,1,0,48,1
32,4,1,0,0,40,0
24,13,1,1,0,45,0
43,14,0,1,0,40,1
73,9,1,0,0,15,0
47,10,0,1,0,40,0
49,8,0,1,0,39,0
38,13,0,1,0,40,1
31,9,0,1,0,40,0
39,10,1,0,0,40,0
42,13,1,0,0,40,0
41,14,0,1,0,45,1
35,13,0,1,0,45,1
38,9,0,1,0,45,0
31,9,1,0,0,40,0
51,9,0,1,0,70,0
38,13,1,1,0,48,1
40,10,0,1,0,42,1
21,9,1,0,0,30,0
44,10,1,1,0,40,0
55,9,0,1,0,40,1
29,9,1,1,0,45,0
49,14,0,0,0,50,1
31,11,0,1,0,42,0
24,14,1,1,6849,90,0
46,10,1,1,0,40,0
26,9,1,1,0,40,0
35,13,1,1,0,38,0
27,11,1,1,0,50,0
64,13,0,1,15024,35,1
26,13,1,1,0,40,0
21,9,1,0,0,16,0
45,13,1,1,0,45,1
57,9,0,1,0,72,0
30,13,0,1,0,40,1
45,7,0,0,0,32,0
50,4,1,0,0,30,0
38,13,1,0,0,40,0
43,10,0,1,0,60,0
42,10,1,0,0,55,0
32,13,1,1,0,40,0
20,9,1,0,0,40,0
27,9,1,0,0,35,0
45,7,1,0,0,40,0
40,9,1,0,0,40,0
38,9,1,1,0,60,0
37,9,1,0,0,40,0
60,6,1,0,0,40,0
53,9,0,1,0,45,1
25,13,0,0,0,40,0
47,13,1,1,0,60,0
40,9,1,1,0,70,0
51,9,0,1,0,40,0
19,10,1,0,0,10,0
42,10,0,0,0,50,1
65,9,0,1,0,40,0
41,13,1,0,0,40,0
28,6,1,1,0,45,0
46,14,1,0,27828,50,1
49,13,0,0,99999,20,1
24,9,1,1,0,40,0
32,7,0,1,0,40,0
71,9,0,1,6767,20,0
26,10,0,1,3103,40,1
29,9,0,1,0,40,0
50,10,0,1,99999,50,1
51,11,0,1,3103,50,1
17,6,1,0,0,20,0
49,9,0,0,0,40,1
31,6,0,1,0,40,0
23,7,0,1,0,40,0
59,9,1,1,0,40,0
17,6,1,1,0,30,0
43,10,0,1,7688,40,1
38,13,0,1,7298,40,1
37,9,0,1,0,40,0
29,6,1,1,0,40,0
39,13,0,1,0,50,1
31,12,1,1,2202,38,0
42,13,0,0,8614,45,1
35,14,0,0,0,35,1
39,14,0,1,15024,40,1
40,12,1,0,0,40,0
66,3,0,0,0,40,0
30,5,0,1,0,40,0
43,12,1,1,0,40,0
47,5,1,0,0,50,0
45,14,1,0,0,40,0
31,10,0,1,0,40,0
33,9,0,1,3103,40,1
32,13,1,1,0,40,0
28,12,0,1,0,40,0
50,9,0,1,0,40,1
63,4,1,0,0,40,0
28,13,0,1,0,40,0
38,10,1,0,0,40,0
52,9,1,0,0,38,0
38,15,0,1,0,40,1
41,9,1,1,2174,40,0
50,14,1,1,0,38,0
59,7,0,1,0,40,0
32,9,0,1,0,49,0
73,4,0,1,2228,10,0
52,9,1,1,0,38,0
57,9,0,1,0,60,0
35,11,0,1,7298,50,1
51,13,0,1,0,56,1
22,7,1,0,0,35,0
49,9,0,1,0,40,1
22,9,1,1,0,40,0
46,9,0,1,0,40,0
48,9,1,0,0,40,0
52,9,0,1,0,40,0
43,13,0,1,0,50,1
25,4,0,1,0,40,0
31,4,1,1,0,40,0
19,10,1,1,0,36,0
19,10,1,1,0,45,0
51,9,0,1,0,84,1
51,13,1,1,0,40,1
22,9,1,0,99999,40,1
37,9,1,0,0,35,0
19,10,1,0,0,30,0
45,9,1,0,0,55,0
21,10,1,1,0,10,0
52,9,1,0,0,40,0
46,10,0,1,0,24,0
42,14,1,0,0,38,0
56,9,1,1,0,40,0
23,9,1,0,0,40,0
58,14,0,1,0,40,0
70,9,0,1,0,30,0
30,10,1,1,0,40,0
45,13,0,1,0,40,0
23,10,1,1,0,44,0
34,10,0,1,0,40,0
38,13,0,0,0,40,0
24,11,0,1,0,40,0
53,4,1,1,0,40,0
45,9,1,1,3325,40,0
21,10,1,0,0,40,0
21,10,1,0,0,40,0
34,13,1,0,0,40,0
32,9,0,1,5178,45,1
21,9,0,1,0,40,0
63,14,0,1,0,30,0
23,5,1,1,0,36,0
28,13,1,1,0,50,0
29,9,1,1,0,45,0
25,13,1,0,0,40,0
44,14,1,0,0,60,0
18,9,1,0,0,8,0
26,9,1,1,0,24,0
47,12,0,0,0,35,1
23,9,1,1,0,40,0
46,10,0,1,0,40,0
61,13,0,1,5178,50,1
25,9,1,1,0,40,0
38,9,0,1,0,54,1
60,13,0,0,0,15,0
23,10,1,1,0,20,0
36,9,1,0,0,48,0
46,5,1,1,0,25,0
32,13,0,1,0,45,1
40,6,0,1,0,40,0
31,9,1,1,0,40,0
31,10,0,1,0,65,1
32,13,1,1,0,37,0
21,10,1,1,0,10,0
63,10,0,1,0,40,1
44,10,1,1,0,45,1
42,13,0,1,0,60,0
23,13,1,1,0,35,0
30,10,1,0,0,45,0
24,9,1,1,0,40,0
42,13,0,1,0,40,1
44,9,0,0,0,40,1
27,13,1,1,0,48,0
27,10,1,1,0,40,0
22,9,1,0,0,45,0
68,9,1,0,0,40,0
55,10,0,1,0,99,1
22,9,1,1,0,40,0
25,10,0,0,0,15,0
68,9,0,1,0,45,0
62,10,1,0,0,16,0
26,9,1,1,0,40,0
34,14,0,1,0,55,1
68,10,1,1,0,40,0
42,13,1,1,0,45,1
45,13,0,1,0,55,0
26,7,1,1,0,40,0
25,9,0,1,0,45,0
23,13,1,1,0,50,0
29,10,1,1,0,40,0
65,4,1,0,0,50,0
31,9,1,1,0,50,0
26,9,1,0,0,40,0
39,10,0,1,0,50,1
44,9,0,1,0,40,1
45,14,1,0,1506,45,0
26,14,1,0,0,50,0
26,6,0,1,0,35,0
36,5,0,1,0,50,0
38,7,0,1,0,45,0
39,9,1,1,0,48,0
52,15,0,1,0,40,0
39,2,0,1,0,45,0
41,10,1,1,0,40,0
42,14,0,1,0,60,1
47,13,0,1,0,70,0
28,11,0,1,0,46,0
25,13,1,1,0,35,0
35,13,1,0,0,40,0
32,9,1,0,0,40,0
38,14,0,1,0,40,1
44,10,0,1,0,18,1
21,10,1,0,0,40,0
27,13,1,0,0,40,0
30,13,1,1,0,55,1
30,13,1,1,0,48,0
45,9,0,1,0,45,0
20,9,1,1,0,40,0
57,14,1,1,0,80,0
43,10,1,1,0,48,0
50,7,0,0,0,40,0
28,4,0,0,0,48,0
25,9,0,0,0,48,1
25,9,0,1,0,40,0
90,13,0,1,0,45,0
38,13,1,1,0,40,0
35,13,0,0,0,40,0
50,13,0,1,0,40,1
26,9,1,0,0,40,0
39,10,0,1,0,45,0
56,6,0,1,0,40,0
24,9,1,0,0,40,0
46,9,0,0,7688,40,1
18,7,1,0,0,25,0
37,14,0,1,0,60,1
57,14,1,0,0,40,0
43,9,1,0,0,40,0
29,13,0,1,0,25,0
40,14,0,1,0,40,1
44,13,0,1,0,40,0
77,9,0,1,0,6,0
30,13,1,1,0,40,0
21,9,0,1,0,40,0
66,6,0,1,0,40,0
40,7,1,1,0,35,0
68,9,0,1,0,40,0
64,9,1,0,0,38,0
26,13,1,0,0,50,0
32,10,0,1,0,40,1
32,9,1,1,0,38,0
51,14,0,1,0,40,1
50,14,0,1,15024,45,1
49,13,0,1,0,50,1
28,13,1,1,0,20,0
29,9,1,0,0,36,0
21,10,1,1,0,30,0
28,9,1,0,0,40,0
55,6,0,1,0,40,0
45,9,0,1,0,50,1
35,10,1,1,0,40,0
31,7,1,1,0,40,0
26,14,1,1,8614,40,1
30,9,0,1,0,55,0
33,9,0,1,0,20,0
40,13,0,1,13550,40,1
23,13,1,1,0,40,0
35,10,1,0,0,40,0
48,7,0,1,0,50,1
39,6,1,1,0,40,0
53,15,1,0,0,50,0
